Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
OSBP2	chr10	20694840	chr10	20714176	20714677	1	ZSCAN22 (1.00, - [+,-]), ZNF846 (1.00, - [+,-]), ZNF860 (1.00, + [+,+]), ZNF774 (1.00, + [+,+]), ZNF311 (1.00, - [+,-]), ZNF571 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF548 (1.00, + [+,+]), ZNF658 (1.00, - [+,-]), ZNF30 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), SP7 (1.00, + [+,+]), TCF12 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), WT1 (1.00, + [+,+]), ZFP69B (1.00, - [+,-]), ZFP64 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), ZNF202 (1.00, - [+,-]), ZNF263 (1.00, - [+,-]), ZNF267 (1.00, - [+,-]), MZF1 (1.00, + [+,+]), KLF5 (1.00, - [+,-]), MAZ (1.00, - [+,-]), KLF11 (1.00, + [+,+]), 
AIFM3	chr10	31707585	chr10	31647690	31648191	1	ZNF658 (1.00, - [-,+]), ZNF354C (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), SALL4 (1.00, - [-,+]), ZFP69B (1.00, - [-,+]), ZNF202 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), 
AIFM3	chr10	31707585	chr10	31688074	31688575	1	ZNF770 (1.00, - [-,+]), ZNF571 (1.00, + [-,-]), ZFY (1.00, - [-,+]), ZNF181 (1.00, + [-,-]), 
GZF1	chr10	43145442	chr10	43124904	43125405	1	ZNF860 (1.00, - [-,+]), ZNF557 (1.00, + [-,-]), ZNF770 (1.00, + [-,-]), ETS2 (1.00, - [-,+]), SALL2 (1.00, - [-,+]), ZFP28 (1.00, + [-,-]), STAT2 (1.00, - [-,+]), ZNF169 (1.00, + [-,-]), ZNF124 (1.00, - [-,+]), RREB1 (1.00, + [-,-]), 
RALGAPA2	chr10	45798714	chr10	45748234	45748735	1	ZNF860 (1.00, - [+,-]), ZNF766 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF71 (1.00, - [+,-]), KLF2 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), PRDM6 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), 
LOC717626	chr10	64684626	chr10	64569224	64569725	1	ZNF774 (1.00, + [+,+]), ZNF786 (1.00, + [+,+]), ZNF770 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), SALL2 (1.00, + [+,+]), MZF1 (1.00, - [+,-]), 
SIRPA	chr10	64602042	chr10	64569224	64569725	1	ZNF774 (1.00, - [-,+]), ZNF786 (1.00, - [-,+]), ZNF770 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF169 (1.00, + [-,-]), SALL2 (1.00, - [-,+]), MZF1 (1.00, + [-,-]), 
ACSS2	chr10	70084109	chr10	70079839	70080340	1	ZSCAN30 (1.00, - [+,-]), ZSCAN22 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF774 (1.00, - [+,-]), ZNF341 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF304 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), ZFP14 (1.00, - [+,-]), SP9 (1.00, - [+,-]), SP8 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), WT1 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), CTCFL (1.00, - [+,-]), CTCF (1.00, - [+,-]), KLF7 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF4 (1.00, + [+,+]), SP4 (1.00, + [+,+]), SP1 (1.00, + [+,+]), ZFY (1.00, - [+,-]), ZFX (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZNF263 (1.00, - [+,-]), ZBTB7C (1.00, - [+,-]), ZBTB7A (1.00, - [+,-]), 
ACSS2	chr10	70084109	chr10	70203315	70203816	1	ZNF846 (1.00, - [-,+]), ZNF786 (1.00, + [-,-]), ZNF774 (1.00, - [-,+]), ZNF823 (1.00, + [-,-]), ZNF566 (1.00, - [-,+]), ZNF571 (1.00, + [-,-]), ZNF596 (1.00, - [-,+]), ZNF658 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF283 (1.00, + [-,-]), ZNF311 (1.00, - [-,+]), ZNF30 (1.00, - [-,+]), ZNF304 (1.00, - [-,+]), ZNF394 (1.00, + [-,-]), ZNF341 (1.00, + [-,-]), ZNF441 (1.00, - [-,+]), TAL1 (1.00, - [-,+]), ZFP64 (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), ZBTB7C (1.00, - [-,+]), TCF12 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZNF202 (1.00, - [-,+]), SALL2 (1.00, - [-,+]), CTCF (1.00, + [-,-]), KLF11 (1.00, + [-,-]), KLF10 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), 
ZHX3	chr10	76526135	chr10	76416345	76416846	1	ZNF766 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF384 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF37A (1.00, + [+,+]), ZNF613 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), ZNF182 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), BCL11A (1.00, + [+,+]), STAT2 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), ZFP28 (1.00, - [+,-]), GTF2I (1.00, + [+,+]), 
ZHX3	chr10	76526135	chr10	76668774	76669275	1	ZSCAN30 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF682 (1.00, + [+,+]), KLF2 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZFX (1.00, - [+,-]), ZNF189 (1.00, + [+,+]), 
SNX21	chr10	81013511	chr10	80966556	80967057	1	ZNF846 (1.00, - [-,+]), ZNF774 (1.00, + [-,-]), ZNF398 (1.00, - [-,+]), ZNF311 (1.00, - [-,+]), ZNF543 (1.00, - [-,+]), ZNF467 (1.00, - [-,+]), ZNF132 (1.00, - [-,+]), ZNF205 (1.00, - [-,+]), ZNF189 (1.00, - [-,+]), SALL2 (1.00, + [-,-]), ZFP57 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), ZBTB17 (1.00, + [-,-]), ZNF181 (1.00, - [-,+]), SALL4 (1.00, - [-,+]), BCL11A (1.00, - [-,+]), KLF2 (1.00, - [-,+]), 
SNX21	chr10	81013511	chr10	81133391	81133892	1	ZNF846 (1.00, + [-,-]), ZNF467 (1.00, + [-,-]), ZNF444 (1.00, - [-,+]), GTF2I (1.00, + [-,-]), WT1 (1.00, + [-,-]), TCF12 (1.00, + [-,-]), SP7 (1.00, - [-,+]), ZNF124 (1.00, - [-,+]), ZNF219 (1.00, + [-,-]), SALL2 (1.00, - [-,+]), PATZ1 (1.00, + [-,-]), KLF2 (1.00, + [-,-]), 
SLC9A8	chr10	85033312	chr10	85135564	85136065	1	ZNF77 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF444 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZBTB7A (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), RREB1 (1.00, + [+,+]), SALL4 (1.00, - [+,-]), MAZ (1.00, - [+,-]), MZF1 (1.00, - [+,-]), CTCFL (1.00, + [+,+]), 
PHACTR3	chr10	94734616	chr10	94889290	94889791	1	ZNF776 (1.00, + [+,+]), ZNF823 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF513 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZBTB17 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), 
PPDPF	chr10	98741629	chr10	98742059	98742560	1	ZNF846 (1.00, + [+,+]), ZNF774 (1.00, - [+,-]), ZNF823 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF37A (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF596 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF484 (1.00, - [+,-]), KLF2 (1.00, + [+,+]), SALL4 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZNF219 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), 
UCKL1	chr10	99183195	chr10	98742059	98742560	1	ZNF846 (1.00, + [+,+]), ZNF774 (1.00, - [+,-]), ZNF823 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF37A (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF596 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF484 (1.00, - [+,-]), KLF2 (1.00, + [+,+]), SALL4 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZNF219 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), 
PPDPF	chr10	98741629	chr10	98908661	98909162	1	ZNF786 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZFY (1.00, - [+,-]), ZFX (1.00, + [+,+]), SP4 (1.00, - [+,-]), SP2 (1.00, - [+,-]), SP1 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), KLF7 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), KLF5 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), GTF3A (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF2 (1.00, + [+,+]), MAZ (1.00, + [+,+]), ZFP69B (1.00, + [+,+]), TCF12 (1.00, - [+,-]), SP8 (1.00, + [+,+]), SP7 (1.00, + [+,+]), SP9 (1.00, - [+,-]), WT1 (1.00, - [+,-]), 
UCKL1	chr10	99183195	chr10	98908661	98909162	1	ZNF786 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF441 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF658 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZFY (1.00, - [+,-]), ZFX (1.00, + [+,+]), SP4 (1.00, - [+,-]), SP2 (1.00, - [+,-]), SP1 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), KLF9 (1.00, + [+,+]), KLF7 (1.00, + [+,+]), VEZF1 (1.00, - [+,-]), KLF5 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), GTF3A (1.00, + [+,+]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), KLF16 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF2 (1.00, + [+,+]), MAZ (1.00, + [+,+]), ZFP69B (1.00, + [+,+]), TCF12 (1.00, - [+,-]), SP8 (1.00, + [+,+]), SP7 (1.00, + [+,+]), SP9 (1.00, - [+,-]), WT1 (1.00, - [+,-]), 
PPDPF	chr10	98741629	chr10	99261106	99261607	1	ZNF774 (1.00, + [+,+]), ZNF786 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF527 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF548 (1.00, + [+,+]), ZFP28 (1.00, + [+,+]), ZNF181 (1.00, + [+,+]), ZNF121 (1.00, + [+,+]), ZFP64 (1.00, - [+,-]), PRDM6 (1.00, + [+,+]), LYL1 (1.00, - [+,-]), 
UCKL1	chr10	99183195	chr10	99261106	99261607	1	ZNF774 (1.00, - [-,+]), ZNF786 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF527 (1.00, + [-,-]), ZNF770 (1.00, - [-,+]), ZNF548 (1.00, - [-,+]), ZFP28 (1.00, - [-,+]), ZNF181 (1.00, - [-,+]), ZNF121 (1.00, - [-,+]), ZFP64 (1.00, + [-,-]), PRDM6 (1.00, - [-,+]), LYL1 (1.00, + [-,-]), 
PPDPF	chr10	98741629	chr10	99277971	99278472	1	ZSCAN22 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF566 (1.00, + [+,+]), ZNF682 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZFP64 (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), ZBTB7A (1.00, + [+,+]), ZBTB7C (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZFX (1.00, - [+,-]), CTCFL (1.00, - [+,-]), KLF10 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), CTCF (1.00, - [+,-]), KLF11 (1.00, - [+,-]), DNMT1 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), SP7 (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), 
UCKL1	chr10	99183195	chr10	99277971	99278472	1	ZSCAN22 (1.00, + [+,+]), ZNF846 (1.00, + [+,+]), ZNF444 (1.00, + [+,+]), ZNF548 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF571 (1.00, - [+,-]), ZNF566 (1.00, + [+,+]), ZNF682 (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), ZNF283 (1.00, + [+,+]), ZNF311 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF341 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZFP64 (1.00, - [+,-]), ZFP57 (1.00, + [+,+]), ZBTB7A (1.00, + [+,+]), ZBTB7C (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZFX (1.00, - [+,-]), CTCFL (1.00, - [+,-]), KLF10 (1.00, - [+,-]), SALL2 (1.00, - [+,-]), CTCF (1.00, - [+,-]), KLF11 (1.00, - [+,-]), DNMT1 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), SP7 (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), 
PPDPF	chr10	98741629	chr10	99313069	99313570	1	ZNF860 (1.00, - [+,-]), ZNF776 (1.00, - [+,-]), ZNF846 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF543 (1.00, + [+,+]), ZNF566 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF596 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF527 (1.00, - [+,-]), KLF10 (1.00, - [+,-]), MAZ (1.00, - [+,-]), PATZ1 (1.00, + [+,+]), RBAK (1.00, - [+,-]), TAL1 (1.00, + [+,+]), ZFP57 (1.00, + [+,+]), ZNF124 (1.00, + [+,+]), ZNF180 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZNF267 (1.00, + [+,+]), ETS2 (1.00, + [+,+]), KLF9 (1.00, + [+,+]), 
UCKL1	chr10	99183195	chr10	99313069	99313570	1	ZNF860 (1.00, + [-,-]), ZNF776 (1.00, + [-,-]), ZNF846 (1.00, + [-,-]), ZNF786 (1.00, - [-,+]), ZNF543 (1.00, - [-,+]), ZNF566 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF596 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF341 (1.00, - [-,+]), ZNF281 (1.00, - [-,+]), ZNF398 (1.00, - [-,+]), ZNF467 (1.00, + [-,-]), ZNF527 (1.00, + [-,-]), KLF10 (1.00, + [-,-]), MAZ (1.00, + [-,-]), PATZ1 (1.00, - [-,+]), RBAK (1.00, + [-,-]), TAL1 (1.00, - [-,+]), ZFP57 (1.00, - [-,+]), ZNF124 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), ZNF202 (1.00, + [-,-]), ZNF267 (1.00, - [-,+]), ETS2 (1.00, - [-,+]), KLF9 (1.00, - [-,+]), 
TNFRSF1A	chr11	6475061	chr11	6579056	6579557	1	ZNF860 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
BHLHE41	chr11	27432760	chr11	27423051	27423552	1	ZNF786 (1.00, - [-,+]), 
NELL2	chr11	44338234	chr11	43903947	43904448	1	ZNF786 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), ZNF77 (1.00, + [-,-]), LYL1 (1.00, - [-,+]), ZNF169 (1.00, + [-,-]), 
RAPGEF3	chr11	47309561	chr11	47201282	47201783	1	ZNF77 (1.00, - [+,-]), ZNF467 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), 
RAPGEF3	chr11	47309561	chr11	47309882	47310383	1	ZNF846 (1.00, + [-,-]), ZNF786 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZNF658 (1.00, - [-,+]), ZNF527 (1.00, - [-,+]), ZNF566 (1.00, - [-,+]), ZNF770 (1.00, - [-,+]), ZNF180 (1.00, - [-,+]), ZNF23 (1.00, - [-,+]), SP4 (1.00, + [-,-]), SP1 (1.00, + [-,-]), RBAK (1.00, + [-,-]), KLF9 (1.00, - [-,+]), KLF13 (1.00, - [-,+]), KLF10 (1.00, - [-,+]), KLF16 (1.00, - [-,+]), KLF15 (1.00, - [-,+]), CTCF (1.00, + [-,-]), SP9 (1.00, - [-,+]), SP7 (1.00, - [-,+]), SP8 (1.00, - [-,+]), ZFP69B (1.00, - [-,+]), ZNF169 (1.00, - [-,+]), KLF1 (1.00, - [-,+]), CTCFL (1.00, - [-,+]), 
CD63	chr11	55288358	chr11	55394807	55395308	1	ZNF774 (1.00, + [-,-]), ZNF823 (1.00, - [-,+]), ZNF444 (1.00, + [-,-]), ZNF341 (1.00, + [-,-]), ZNF37A (1.00, + [-,-]), ZNF304 (1.00, - [-,+]), ZNF548 (1.00, - [-,+]), ZNF658 (1.00, + [-,-]), ZNF766 (1.00, + [-,-]), ZNF281 (1.00, + [-,-]), ZNF467 (1.00, - [-,+]), MAZ (1.00, + [-,-]), PATZ1 (1.00, + [-,-]), RREB1 (1.00, - [-,+]), VEZF1 (1.00, + [-,-]), ZBTB17 (1.00, - [-,+]), ZNF219 (1.00, - [-,+]), 
RBMS2	chr11	56102976	chr11	56171207	56171708	1	ZNF557 (1.00, + [+,+]), ZNF354C (1.00, + [+,+]), ZFP69B (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), ZNF267 (1.00, - [+,-]), 
LRP1	chr11	56695110	chr11	56808793	56809294	1	ZNF860 (1.00, - [-,+]), ZNF84 (1.00, + [-,-]), ZNF846 (1.00, + [-,-]), ZNF774 (1.00, - [-,+]), ZNF341 (1.00, - [-,+]), ZNF304 (1.00, + [-,-]), ZNF571 (1.00, - [-,+]), ZNF596 (1.00, - [-,+]), ZNF77 (1.00, + [-,-]), ZNF281 (1.00, - [-,+]), ZNF398 (1.00, + [-,-]), ZNF467 (1.00, - [-,+]), ZNF484 (1.00, - [-,+]), GTF3A (1.00, - [-,+]), STAT2 (1.00, + [-,-]), TAL1 (1.00, - [-,+]), VEZF1 (1.00, - [-,+]), ZFP64 (1.00, - [-,+]), ZBTB17 (1.00, - [-,+]), ZNF132 (1.00, + [-,-]), ZNF169 (1.00, + [-,-]), ZNF180 (1.00, + [-,-]), GTF2I (1.00, + [-,-]), BCL11A (1.00, + [-,-]), KLF2 (1.00, + [-,-]), SALL2 (1.00, - [-,+]), SALL4 (1.00, + [-,-]), MZF1 (1.00, + [-,-]), DNMT1 (1.00, - [-,+]), ZNF263 (1.00, - [-,+]), ZNF202 (1.00, + [-,-]), ZNF267 (1.00, - [-,+]), 
ANKS1B	chr11	99805038	chr11	99664455	99664956	1	ZNF557 (1.00, - [+,-]), ZNF281 (1.00, - [+,-]), ZNF311 (1.00, - [+,-]), ZNF181 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), GTF3A (1.00, - [+,-]), 
APPL2	chr11	104982712	chr11	105057206	105057707	1	ZSCAN30 (1.00, - [+,-]), ZSCAN22 (1.00, - [+,-]), ZNF860 (1.00, - [+,-]), ZNF846 (1.00, - [+,-]), ZNF786 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF682 (1.00, - [+,-]), ZNF71 (1.00, + [+,+]), ZNF770 (1.00, + [+,+]), ZNF281 (1.00, + [+,+]), ZNF341 (1.00, + [+,+]), ZNF30 (1.00, - [+,-]), ZNF304 (1.00, - [+,-]), ZNF543 (1.00, + [+,+]), ZNF513 (1.00, - [+,-]), ZNF444 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF283 (1.00, + [+,+]), KLF7 (1.00, - [+,-]), KLF10 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), KLF13 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF16 (1.00, - [+,-]), KLF4 (1.00, + [+,+]), BCL11A (1.00, + [+,+]), SP1 (1.00, + [+,+]), SALL2 (1.00, - [+,-]), SALL4 (1.00, - [+,-]), STAT2 (1.00, + [+,+]), WT1 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), SP8 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), SP9 (1.00, - [+,-]), SP7 (1.00, - [+,-]), ZNF180 (1.00, + [+,+]), ZNF202 (1.00, + [+,+]), ZNF219 (1.00, - [+,-]), ZNF23 (1.00, + [+,+]), ZNF267 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), MZF1 (1.00, + [+,+]), MAZ (1.00, - [+,-]), KLF9 (1.00, + [+,+]), SP4 (1.00, - [+,-]), KLF5 (1.00, - [+,-]), 
BRAP	chr11	111357127	chr11	111426980	111427481	1	ZSCAN22 (1.00, - [-,+]), ZNF786 (1.00, - [-,+]), ZNF283 (1.00, - [-,+]), ZNF281 (1.00, - [-,+]), ZNF341 (1.00, + [-,-]), ZNF444 (1.00, - [-,+]), ZNF557 (1.00, - [-,+]), ZNF566 (1.00, - [-,+]), VEZF1 (1.00, + [-,-]), KLF15 (1.00, - [-,+]), SP2 (1.00, + [-,-]), SP1 (1.00, + [-,-]), SALL2 (1.00, + [-,-]), KLF5 (1.00, - [-,+]), PATZ1 (1.00, - [-,+]), SP4 (1.00, + [-,-]), KLF2 (1.00, - [-,+]), KLF16 (1.00, + [-,-]), 
MED13L	chr11	116000044	chr11	116043453	116043954	1	ZNF84 (1.00, + [+,+]), ZNF484 (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), BCL11A (1.00, - [+,-]), TAL1 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), ZNF169 (1.00, - [+,-]), ZNF263 (1.00, + [+,+]), 
MED13L	chr11	116000044	chr11	116336563	116337064	1	ZNF774 (1.00, + [+,+]), ZNF467 (1.00, - [+,-]), ZNF444 (1.00, + [+,+]), ZNF398 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF543 (1.00, - [+,-]), ZNF530 (1.00, - [+,-]), ZNF513 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), VEZF1 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), GTF2I (1.00, - [+,-]), 
MED13L	chr11	116000044	chr11	116392926	116393427	1	ZNF846 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF354C (1.00, + [+,+]), ZNF77 (1.00, + [+,+]), GTF3A (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), TAL1 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), 
HS6ST1	chr12	2580473	chr12	2624565	2625066	1	ZNF846 (1.00, - [+,-]), ZNF766 (1.00, + [+,+]), ZNF571 (1.00, - [+,-]), ZNF77 (1.00, - [+,-]), DNMT1 (1.00, - [+,-]), ZFP57 (1.00, - [+,-]), TAL1 (1.00, - [+,-]), STAT2 (1.00, - [+,-]), ZNF205 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), 
EPB41L5	chr12	11088033	chr12	10928340	10928841	1	ZNF613 (1.00, - [+,-]), ZNF557 (1.00, + [+,+]), ZNF384 (1.00, - [+,-]), CTCF (1.00, - [+,-]), ZNF182 (1.00, + [+,+]), PRDM6 (1.00, + [+,+]), CTCFL (1.00, + [+,+]), 
EPB41L5	chr12	11088033	chr12	11093767	11094268	1	ZNF846 (1.00, - [+,-]), ZNF774 (1.00, + [+,+]), ZNF394 (1.00, + [+,+]), ZNF341 (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZNF441 (1.00, - [+,-]), ZNF770 (1.00, - [+,-]), ZNF548 (1.00, + [+,+]), ZNF267 (1.00, - [+,-]), SP7 (1.00, + [+,+]), KLF15 (1.00, + [+,+]), KLF1 (1.00, + [+,+]), WT1 (1.00, + [+,+]), ZNF202 (1.00, - [+,-]), ZNF169 (1.00, + [+,+]), 
PKP4	chr12	45531859	chr12	45804418	45804919	1	ZNF766 (1.00, + [+,+]), ZNF467 (1.00, + [+,+]), ZNF530 (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF444 (1.00, - [+,-]), TCF12 (1.00, + [+,+]), KLF2 (1.00, - [+,-]), TAL1 (1.00, + [+,+]), 
PKP4	chr12	45531859	chr12	45849353	45849854	1	ZNF77 (1.00, - [+,-]), ZNF394 (1.00, - [+,-]), ZNF354C (1.00, + [+,+]), ZNF557 (1.00, - [+,-]), ZNF205 (1.00, - [+,-]), ZNF169 (1.00, - [+,-]), 
GPR155	chr12	61572697	chr12	61748444	61748945	1	ZNF766 (1.00, + [-,-]), ZNF557 (1.00, - [-,+]), ZBTB17 (1.00, - [-,+]), STAT2 (1.00, + [-,-]), VEZF1 (1.00, + [-,-]), ZNF180 (1.00, - [-,+]), ZNF132 (1.00, + [-,-]), ZNF205 (1.00, - [-,+]), ZNF182 (1.00, + [-,-]), SALL2 (1.00, - [-,+]), MAZ (1.00, - [-,+]), KLF2 (1.00, - [-,+]), 
