Gene_symbol	Gene_chr	Gene_TSS	Peak_chr	Peak_start	Peak_end	Peak_Gene_Prob	TFs(prob, activator_repressor [L,B])
GTF2IRD1	chr3	46819056	chr3	46846346	46846847	0.7722	ZNF557 (1.00, - [+,-]), ZNF658 (1.00, - [+,-]), ZNF30 (1.00, - [+,-]), ZNF281 (1.00, + [+,+]), ZNF770 (0.99, + [+,+]), ZSCAN30 (0.95, - [+,-]), ZNF571 (0.94, + [+,+]), ZNF354C (0.94, - [+,-]), ZNF860 (0.93, + [+,+]), ZNF786 (0.91, - [+,-]), ZNF543 (0.85, - [+,-]), ZNF304 (0.77, + [+,+]), 
CALN1	chr3	52598596	chr3	52460048	52460549	0.8566	ZNF169 (1.00, - [+,-]), LYL1 (1.00, + [+,+]), 
LOC710897	chr3	57872718	chr3	57362959	57363460	0.8156	BCL11A (0.99, - [+,-]), HLX (0.99, + [+,+]), 
VSTM2A	chr3	60736277	chr3	60581366	60581867	0.8708	ZNF341 (1.00, - [+,-]), OSR2 (1.00, - [+,-]), ETS2 (1.00, + [+,+]), ZNF441 (1.00, + [+,+]), ZNF169 (0.99, - [+,-]), ZNF774 (0.99, - [+,-]), ZNF823 (0.91, - [+,-]), TCF12 (0.78, - [+,-]), 
VSTM2A	chr3	60736277	chr3	60990084	60990585	0.9304	CPEB1 (1.00, - [+,-]), FOS (0.93, + [+,+]), ZNF613 (0.89, - [+,-]), FOSL2 (0.88, + [+,+]), 
ADCY1	chr3	69534758	chr3	69445829	69446330	0.9032	ZNF205 (0.89, + [+,+]), ZNF557 (0.87, - [+,-]), ZNF22 (0.71, + [+,+]), 
ADCY1	chr3	69534758	chr3	69539943	69540444	0.7888	ZNF766 (1.00, - [+,-]), ZNF354C (1.00, - [+,-]), CPEB1 (0.97, - [+,-]), 
PPIA	chr3	70423657	chr3	70528821	70529322	0.8668	ZNF557 (1.00, + [-,-]), ZNF354C (1.00, + [-,-]), ZNF774 (0.90, + [-,-]), ZNF169 (0.88, + [-,-]), TAL1 (0.70, + [-,-]), 
PPIA	chr3	70423657	chr3	70529599	70530100	0.7834	ZNF846 (1.00, + [-,-]), 
POU6F2	chr3	76145846	chr3	76007162	76007663	0.801	ZNF649 (1.00, + [+,+]), ARID3A (0.98, + [+,+]), 
CHN2	chr3	85902973	chr3	85754698	85755199	0.9186	CPEB1 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF354C (0.99, + [+,+]), ARID3A (0.99, + [+,+]), ZNF467 (0.98, + [+,+]), ZNF22 (0.76, - [+,-]), ZNF77 (0.76, + [+,+]), HOXC5 (0.73, - [+,-]), ZNF846 (0.70, + [+,+]), 
CPVL	chr3	85902530	chr3	85754698	85755199	0.893	CPEB1 (1.00, + [+,+]), ZNF557 (1.00, + [+,+]), ZNF354C (0.99, + [+,+]), ARID3A (0.99, + [+,+]), ZNF467 (0.98, + [+,+]), ZNF22 (0.76, - [+,-]), ZNF77 (0.76, + [+,+]), HOXC5 (0.73, - [+,-]), ZNF846 (0.70, + [+,+]), 
OSBPL3	chr3	90254164	chr3	90297108	90297609	0.9154	ZNF341 (0.92, - [+,-]), ZNF557 (0.89, - [+,-]), 
TMEM196	chr3	95265494	chr3	94944309	94944810	0.8394	ZNF384 (1.00, - [+,-]), ZNF613 (0.99, - [+,-]), PRDM6 (0.97, - [+,-]), ZNF22 (0.95, + [+,+]), ZNF823 (0.89, - [+,-]), ZNF169 (0.85, - [+,-]), STAT2 (0.77, - [+,-]), 
HDAC9	chr3	96535023	chr3	96002916	96003417	0.8122	PRDM6 (1.00, - [+,-]), ZNF530 (0.95, + [+,+]), 
HDAC9	chr3	96535023	chr3	96070541	96071042	0.819	ZNF384 (0.99, - [+,-]), ZNF182 (0.95, - [+,-]), PRDM6 (0.82, - [+,-]), ZNF26 (0.77, + [+,+]), ETS2 (0.71, + [+,+]), 
AHR	chr3	97717774	chr3	97826669	97827170	0.8714	ZNF649 (1.00, - [+,-]), ZNF26 (0.98, - [+,-]), ZNF22 (0.91, + [+,+]), 
AHR	chr3	97717774	chr3	98040110	98040611	0.8806	PRDM6 (0.83, - [+,-]), ZNF649 (0.79, - [+,-]), HLX (0.73, + [+,+]), 
ETV1	chr3	101020871	chr3	101275431	101275932	0.9476	CPEB1 (0.98, + [+,+]), ZNF557 (0.91, + [+,+]), ZNF71 (0.83, + [+,+]), RREB1 (0.78, + [+,+]), 
ARL4A	chr3	102356219	chr3	102003068	102003569	0.8888	KLF16 (0.97, + [+,+]), ZNF169 (0.97, - [+,-]), 
CFAP69	chr3	115826731	chr3	115936641	115937142	0.8042	ZNF557 (0.94, + [-,-]), ZNF398 (0.92, + [-,-]), ZNF774 (0.90, - [-,+]), CTCFL (0.84, + [-,-]), ZNF22 (0.82, - [-,+]), 
GRM3	chr3	119494370	chr3	119291261	119291762	0.8114	ZNF649 (0.93, + [+,+]), 
GRM3	chr3	119494370	chr3	119494432	119494933	0.962	ZNF398 (0.99, - [+,-]), GTF2I (0.94, - [+,-]), TBPL2 (0.90, - [+,-]), ZNF658 (0.81, + [+,+]), ZNF202 (0.74, + [+,+]), ZNF84 (0.70, - [+,-]), 
SEMA3E	chr3	122498473	chr3	122498618	122499119	1	ZNF384 (0.98, + [+,+]), ZNF182 (0.97, + [+,+]), PRDM6 (0.96, + [+,+]), ZNF846 (0.76, + [+,+]), 
SEMA3E	chr3	122498473	chr3	122711606	122712107	1	PRDM6 (1.00, + [+,+]), ZNF22 (0.96, - [+,-]), 
SEMA3E	chr3	122498473	chr3	123107433	123107934	0.9644	HDX (1.00, + [+,+]), ARID3A (0.96, + [+,+]), 
SEMA3C	chr3	125273600	chr3	125407982	125408483	0.8642	ZNF786 (0.99, - [+,-]), ARID3A (0.97, - [+,-]), ZNF649 (0.96, - [+,-]), ZNF22 (0.86, + [+,+]), IRX6 (0.81, - [+,-]), CPEB1 (0.80, - [+,-]), 
GSAP	chr3	128827748	chr3	128827445	128827946	0.818	ZNF846 (1.00, - [+,-]), ZNF530 (1.00, - [+,-]), ZNF132 (0.99, - [+,-]), ZNF180 (0.99, - [+,-]), WT1 (0.96, + [+,+]), VEZF1 (0.95, + [+,+]), ZNF219 (0.91, + [+,+]), ZNF202 (0.88, + [+,+]), ZNF786 (0.88, - [+,-]), KLF9 (0.84, + [+,+]), ZFX (0.84, + [+,+]), PRDM9 (0.81, - [+,-]), ZNF267 (0.81, - [+,-]), ZNF30 (0.79, + [+,+]), ZNF263 (0.73, - [+,-]), ZSCAN30 (0.73, + [+,+]), ZBTB17 (0.72, + [+,+]), 
LHFPL3	chr3	130622098	chr3	130736743	130737244	0.818	ZNF169 (0.78, + [+,+]), 
LAMB1	chr3	134320050	chr3	134334103	134334604	0.8968	ZKSCAN2 (0.97, - [+,-]), 
LAMB1	chr3	134320050	chr3	134383629	134384130	0.9192	ZNF649 (0.91, - [+,-]), SALL2 (0.79, - [+,-]), 
LAMB1	chr3	134320050	chr3	134419104	134419605	0.895	ZNF169 (1.00, - [+,-]), ZNF774 (0.99, - [+,-]), VEZF1 (0.96, - [+,-]), ZNF467 (0.86, - [+,-]), ZNF766 (0.75, - [+,-]), 
FOXP2	chr3	140399627	chr3	140320400	140320901	0.9914	MZF1 (1.00, + [+,+]), ZNF169 (0.97, + [+,+]), ZNF774 (0.97, + [+,+]), ZNF658 (0.96, + [+,+]), ZNF37A (0.92, + [+,+]), ZBTB17 (0.92, + [+,+]), ZNF557 (0.91, + [+,+]), ZNF444 (0.89, + [+,+]), GTF2I (0.87, - [+,-]), KLF2 (0.84, + [+,+]), ZNF394 (0.81, + [+,+]), ZNF467 (0.79, + [+,+]), KLF10 (0.79, - [+,-]), ZNF180 (0.77, + [+,+]), SALL2 (0.74, + [+,+]), 
FOXP2	chr3	140399627	chr3	140327687	140328188	0.9634	BCL11A (0.98, + [+,+]), ZNF182 (0.94, + [+,+]), IKZF2 (0.94, + [+,+]), ZNF37A (0.84, + [+,+]), PRDM6 (0.78, + [+,+]), STAT2 (0.74, - [+,-]), 
MDFIC	chr3	141149964	chr3	141149153	141149654	0.942	ZNF774 (0.97, + [+,+]), VEZF1 (0.96, + [+,+]), ZNF30 (0.95, + [+,+]), ZBTB17 (0.94, + [+,+]), ZNF341 (0.92, - [+,-]), GTF2I (0.91, - [+,-]), WT1 (0.90, + [+,+]), ZNF596 (0.90, + [+,+]), ZNF202 (0.89, + [+,+]), ZNF846 (0.87, - [+,-]), ZNF823 (0.85, + [+,+]), SP7 (0.83, + [+,+]), ZNF394 (0.82, + [+,+]), 
PTPRZ1	chr3	148281371	chr3	148198681	148199182	0.8252	TBPL2 (1.00, - [+,-]), PRDM6 (0.94, - [+,-]), ZNF22 (0.93, + [+,+]), ZNF182 (0.90, - [+,-]), ZNF766 (0.72, + [+,+]), 
CALD1	chr3	161224326	chr3	161121787	161122288	0.8954	ZNF182 (0.99, + [-,-]), ZNF613 (0.98, + [-,-]), ZNF384 (0.97, + [-,-]), 
CALD1	chr3	161224326	chr3	161224232	161224733	0.955	ZNF613 (0.99, - [+,-]), HDX (0.89, - [+,-]), ZNF354C (0.89, + [+,+]), ZNF267 (0.76, - [+,-]), 
CALD1	chr3	161224326	chr3	161225328	161225829	0.9236	ZNF354C (0.91, + [+,+]), KLF2 (0.87, + [+,+]), 
WDR27	chr4	927703	chr4	1048453	1048954	0.9998	ZNF205 (0.98, + [+,+]), VEZF1 (0.89, + [+,+]), ZNF770 (0.82, + [+,+]), ZBTB17 (0.82, + [+,+]), ZNF774 (0.78, + [+,+]), 
SFT2D1	chr4	4383448	chr4	4470467	4470968	0.7916	CPEB1 (1.00, - [+,-]), ZNF774 (0.99, - [+,-]), ZNF384 (0.99, - [+,-]), ZNF613 (0.99, - [+,-]), ZNF770 (0.97, + [+,+]), ZNF182 (0.97, - [+,-]), ZNF571 (0.89, + [+,+]), ZNF649 (0.87, - [+,-]), ZNF22 (0.79, + [+,+]), ZNF121 (0.71, - [+,-]), 
AK9	chr4	13326221	chr4	13475460	13475961	0.9166	ZNF169 (1.00, + [-,-]), ZBTB17 (0.99, + [-,-]), ZNF182 (0.99, + [-,-]), ZNF444 (0.99, + [-,-]), SALL2 (0.84, + [-,-]), 
AMD1	chr4	14510243	chr4	14330276	14330777	0.7978	TBPL2 (1.00, - [+,-]), ZNF22 (1.00, + [+,+]), ZNF860 (0.97, + [+,+]), ARID3A (0.97, - [+,-]), NFE2L1 (0.94, + [+,+]), ZNF354C (0.92, - [+,-]), ZNF786 (0.86, + [+,+]), GTF2I (0.83, + [+,+]), 
SLC16A10	chr4	14732056	chr4	14715035	14715536	0.8972	BCL11A (0.99, - [+,-]), ZNF354C (0.78, + [+,+]), ZNF169 (0.76, - [+,-]), 
SLC16A10	chr4	14732056	chr4	14821824	14822325	0.8336	CPEB1 (0.87, + [+,+]), 
SLC16A10	chr4	14732056	chr4	14854681	14855182	0.729	LYL1 (0.98, + [+,+]), ZNF169 (0.70, - [+,-]), 
HS3ST5	chr4	17969014	chr4	17619030	17619531	0.9902	PRDM6 (0.98, + [+,+]), ZNF311 (0.96, + [+,+]), ZNF182 (0.88, + [+,+]), TCF12 (0.88, + [+,+]), SMAD1 (0.80, - [+,-]), 
HS3ST5	chr4	17969014	chr4	17644898	17645399	0.9084	HDX (1.00, + [+,+]), ZNF169 (0.99, + [+,+]), ZNF182 (0.95, + [+,+]), ARID3A (0.94, + [+,+]), SMAD1 (0.72, - [+,-]), 
HS3ST5	chr4	17969014	chr4	17970043	17970544	0.9936	ZNF311 (0.99, + [+,+]), ZNF571 (0.96, - [+,-]), ZNF30 (0.95, + [+,+]), ZNF169 (0.92, + [+,+]), TAL1 (0.74, + [+,+]), 
SLC35F1	chr4	21428595	chr4	21505704	21506205	0.9092	BCL11A (1.00, + [+,+]), ZNF169 (0.98, + [+,+]), HLX (0.77, - [+,-]), 
SLC35F1	chr4	21428595	chr4	21597145	21597646	0.855	ZNF77 (0.97, + [-,-]), ZNF649 (0.97, + [-,-]), ZNF770 (0.91, - [-,+]), 
MAN1A1	chr4	22864109	chr4	22659741	22660242	0.8676	HDX (0.83, + [+,+]), 
TPD52L1	chr4	28686470	chr4	28787734	28788235	0.7398	ZNF22 (0.87, + [+,+]), 
THEMIS	chr4	31473224	chr4	31531857	31532358	0.9618	ARID3A (0.91, + [-,-]), ZNF649 (0.87, + [-,-]), 
PDE7B	chr4	39486721	chr4	39215585	39216086	0.8974	ZNF557 (1.00, - [+,-]), ZBTB17 (1.00, - [+,-]), FOS (0.91, + [+,+]), 
UTRN	chr4	48072371	chr4	48281276	48281777	0.8426	TBPL2 (0.99, - [-,+]), BCL11A (0.95, + [-,-]), 
EPM2A	chr4	51519767	chr4	51726886	51727387	0.719	ZNF77 (0.91, + [-,-]), TBPL2 (0.87, + [-,-]), ZNF649 (0.84, + [-,-]), PRDM6 (0.71, + [-,-]), 
SAMD5	chr4	53404079	chr4	53569776	53570277	0.9062	ZNF860 (0.96, + [+,+]), ZNF557 (0.92, + [+,+]), ZNF770 (0.80, - [+,-]), ZNF182 (0.77, + [+,+]), ZNF341 (0.77, + [+,+]), ZNF22 (0.77, - [+,-]), 
UST	chr4	54704763	chr4	54704254	54704755	0.9714	ZNF860 (0.97, + [+,+]), ZNF84 (0.88, - [+,-]), ZNF398 (0.86, - [+,-]), ZNF766 (0.79, + [+,+]), ZNF341 (0.72, - [+,-]), 
UST	chr4	54704763	chr4	54836289	54836790	0.873	IRX6 (1.00, + [-,-]), ZNF354C (0.99, + [-,-]), ZNF182 (0.99, + [-,-]), ZNF22 (0.92, - [-,+]), 
IPCEF1	chr4	60643969	chr4	60468572	60469073	0.8518	ZNF548 (0.99, + [+,+]), ZNF398 (0.94, - [+,-]), ZNF341 (0.91, - [+,-]), ZNF394 (0.86, - [+,-]), 
SCML4	chr4	65419399	chr4	65418672	65419173	0.9974	STAT2 (0.98, + [+,+]), 
SCML4	chr4	65419399	chr4	65506130	65506631	0.9252	ZNF341 (1.00, + [+,+]), SALL4 (1.00, - [+,-]), ZNF124 (1.00, + [+,+]), MAZ (0.77, - [+,-]), ZNF205 (0.71, - [+,-]), 
BACH2	chr4	83189116	chr4	83245562	83246063	0.7618	ZFP57 (0.95, + [+,+]), ZNF846 (0.71, + [+,+]), 
ME1	chr4	89662425	chr4	89587240	89587741	0.8872	ZNF846 (1.00, - [+,-]), ZNF398 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), SALL4 (1.00, - [+,-]), ZNF219 (0.98, + [+,+]), ZNF180 (0.98, - [+,-]), ZNF341 (0.98, - [+,-]), ZNF132 (0.98, - [+,-]), RBAK (0.93, - [+,-]), GTF2I (0.88, - [+,-]), SALL2 (0.88, + [+,+]), ZNF263 (0.87, - [+,-]), VEZF1 (0.85, + [+,+]), ZNF394 (0.85, - [+,-]), ZNF557 (0.82, - [+,-]), ZNF281 (0.81, + [+,+]), ZSCAN22 (0.80, - [+,-]), ZNF566 (0.72, - [+,-]), 
SLC17A5	chr4	99282133	chr4	99356278	99356779	0.814	ZNF613 (1.00, - [+,-]), PRDM6 (1.00, - [+,-]), ZNF557 (1.00, - [+,-]), ZNF384 (0.95, - [+,-]), ZNF182 (0.94, - [+,-]), FOSL2 (0.89, + [+,+]), 
CD2AP	chr4	121944649	chr4	121944448	121944949	0.988	KLF10 (0.82, - [+,-]), 
TNFRSF21	chr4	122111711	chr4	122071320	122071821	0.8256	CPEB1 (1.00, + [+,+]), PRDM6 (0.83, + [+,+]), ZNF124 (0.79, + [+,+]), 
CYP39A1	chr4	122753723	chr4	122977696	122978197	0.9216	PRDM6 (0.96, - [+,-]), ZNF649 (0.95, - [+,-]), ZNF766 (0.88, - [+,-]), SMAD1 (0.84, - [+,-]), ZNF182 (0.76, - [+,-]), 
POLR1C	chr4	125815139	chr4	125799831	125800332	0.9032	ZNF341 (0.94, - [+,-]), ZNF263 (0.92, - [+,-]), 
GLO1	chr4	130697437	chr4	130845879	130846380	0.8648	ZNF169 (0.94, + [-,-]), 
TUBB	chr4	139190577	chr4	139265213	139265714	0.999	MAZ (0.77, + [+,+]), 
DCDC2	chr4	145622283	chr4	145647574	145648075	0.9972	ZNF774 (0.88, - [+,-]), ZNF182 (0.82, - [+,-]), ZNF267 (0.81, + [+,+]), ZNF860 (0.78, - [+,-]), ZNF384 (0.72, - [+,-]), 
KIF13A	chr4	151976717	chr4	152079376	152079877	0.8502	PRDM6 (1.00, + [+,+]), BCL11A (0.91, + [+,+]), ZNF169 (0.89, + [+,+]), IRX6 (0.75, - [+,-]), 
KIF13A	chr4	151976717	chr4	152100156	152100657	0.7894	ZNF766 (1.00, + [-,-]), ZNF121 (1.00, + [-,-]), ZNF557 (1.00, + [-,-]), ZNF384 (0.95, + [-,-]), ZNF182 (0.95, + [-,-]), 
HIVEP1	chr4	157992588	chr4	158126272	158126773	0.9164	ZNF169 (1.00, + [-,-]), BCL11A (0.99, + [-,-]), HOXC5 (0.87, - [-,+]), 
HIVEP1	chr4	157992588	chr4	158247513	158248014	0.8704	ZNF77 (1.00, + [-,-]), ZNF530 (0.99, - [-,+]), PRDM6 (0.99, + [-,-]), ETS2 (0.98, - [-,+]), 
F13A1	chr4	163625911	chr4	163679371	163679872	0.891	ZNF566 (0.90, - [+,-]), 
ECI2	chr4	165976719	chr4	165955041	165955542	0.904	ZNF281 (0.94, - [+,-]), ZNF557 (0.92, + [+,+]), ZNF219 (0.84, - [+,-]), ZBTB17 (0.83, - [+,-]), MAZ (0.81, - [+,-]), 
SORCS2	chr5	5771294	chr5	5274032	5274533	0.9186	CPEB1 (1.00, + [-,-]), IKZF2 (0.96, + [-,-]), ZNF770 (0.95, - [-,+]), ZNF341 (0.94, + [-,-]), ZNF84 (0.92, + [-,-]), SALL4 (0.83, + [-,-]), 
SORCS2	chr5	5771294	chr5	5720170	5720671	0.7456	VEZF1 (0.99, + [+,+]), ZNF341 (0.99, + [+,+]), 
SLC2A9	chr5	9058453	chr5	8825613	8826114	0.9986	ZFP64 (1.00, + [+,+]), ZNF682 (0.99, - [+,-]), ZNF311 (0.99, + [+,+]), ZFP57 (0.98, + [+,+]), ZNF571 (0.94, - [+,-]), ZNF557 (0.87, + [+,+]), ZNF267 (0.85, - [+,-]), ZFX (0.76, + [+,+]), KLF10 (0.70, - [+,-]), 
FAM184B	chr5	16779208	chr5	16757259	16757760	0.8902	ZNF786 (0.97, - [+,-]), BCL11A (0.79, - [+,-]), ZNF169 (0.74, - [+,-]), 
DCAF16	chr5	16807704	chr5	16814303	16814804	0.8448	ZNF384 (0.98, - [+,-]), HLX (0.97, + [+,+]), ZNF182 (0.84, - [+,-]), 
LCORL	chr5	17019150	chr5	16814303	16814804	0.8298	ZNF384 (0.98, - [+,-]), HLX (0.97, + [+,+]), ZNF182 (0.84, - [+,-]), 
TBC1D1	chr5	37026991	chr5	37021030	37021531	0.8306	ZNF84 (1.00, - [+,-]), BCL11A (0.92, + [+,+]), ZNF649 (0.82, + [+,+]), 
GABRA2	chr5	45725349	chr5	45733488	45733989	0.8836	PRDM6 (1.00, - [+,-]), ZNF613 (0.94, - [+,-]), ZNF22 (0.83, + [+,+]), 
OCIAD2	chr5	48319055	chr5	48078591	48079092	0.8768	ZNF182 (0.93, + [+,+]), ARID3A (0.89, + [+,+]), SMAD1 (0.88, - [+,-]), ZNF169 (0.79, + [+,+]), 
ART3	chr5	57650648	chr5	57744683	57745184	0.9346	ZNF649 (0.83, - [+,-]), 
SLC4A4	chr5	62718717	chr5	62568393	62568894	0.908	ZNF557 (0.95, - [+,-]), 
SLC4A4	chr5	62718717	chr5	62697781	62698282	0.7898	WT1 (1.00, - [-,+]), SALL2 (0.74, - [-,+]), 
USP46	chr5	80991589	chr5	80991272	80991773	0.905	ZBTB17 (0.83, + [+,+]), ZNF530 (0.80, - [+,-]), VEZF1 (0.79, + [+,+]), ZFX (0.77, + [+,+]), ZNF37A (0.77, + [+,+]), ZNF202 (0.74, + [+,+]), ZNF566 (0.72, + [+,+]), ZNF543 (0.72, + [+,+]), GTF2I (0.71, - [+,-]), 
USP46	chr5	80991589	chr5	81114733	81115234	0.8522	ZNF169 (1.00, + [-,-]), ZBTB17 (1.00, + [-,-]), ZNF596 (1.00, + [-,-]), ZNF341 (1.00, + [-,-]), VEZF1 (0.99, + [-,-]), ZNF766 (0.99, + [-,-]), ZNF774 (0.97, + [-,-]), ZNF398 (0.91, - [-,+]), ARID3A (0.72, + [-,-]), 
PTPN13	chr5	85030196	chr5	84974344	84974845	0.9054	ZNF571 (1.00, + [+,+]), ZNF649 (1.00, - [+,-]), ETS2 (0.92, + [+,+]), HLX (0.92, + [+,+]), TAL1 (0.89, - [+,-]), ZNF384 (0.86, - [+,-]), ARID3A (0.86, - [+,-]), 
GPRIN3	chr5	87682947	chr5	87643997	87644498	0.8712	GTF2I (0.98, - [-,+]), SP7 (0.81, + [-,-]), WT1 (0.79, + [-,-]), 
SNCA	chr5	88230882	chr5	88117653	88118154	0.7726	ZNF557 (1.00, - [+,-]), MZF1 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), ZNF281 (1.00, + [+,+]), ZNF84 (1.00, - [+,-]), ZNF341 (0.97, - [+,-]), 
PDLIM5	chr5	92828513	chr5	92951517	92952018	0.999	ARID3A (1.00, - [+,-]), ZNF22 (0.95, + [+,+]), HLX (0.95, - [+,-]), ZNF649 (0.94, - [+,-]), CPEB1 (0.92, - [+,-]), 
TACR3	chr5	102101974	chr5	102101536	102102037	0.9988	ZNF37A (0.96, + [+,+]), SALL4 (0.90, - [+,-]), ZNF467 (0.83, + [+,+]), 
TACR3	chr5	102101974	chr5	102102116	102102617	0.9682	ZNF846 (0.99, - [+,-]), VEZF1 (0.95, + [+,+]), 
COL25A1	chr5	107679413	chr5	107690961	107691462	0.9564	PRDM6 (1.00, - [+,-]), ZSCAN30 (1.00, - [+,-]), IKZF2 (1.00, - [+,-]), ARID3A (0.99, - [+,-]), ZNF169 (0.95, - [+,-]), ZNF823 (0.85, + [+,+]), ZNF22 (0.78, + [+,+]), 
TRPC3	chr5	119790405	chr5	119788842	119789343	0.9998	SALL2 (0.85, + [+,+]), 
TRPC3	chr5	119790405	chr5	119790425	119790926	0.9622	VEZF1 (0.95, + [+,+]), ZNF398 (0.94, - [+,-]), ZNF30 (0.94, + [+,+]), ZNF846 (0.93, - [+,-]), ZNF774 (0.85, + [+,+]), ZNF281 (0.85, + [+,+]), ZBTB17 (0.85, + [+,+]), MZF1 (0.84, - [+,-]), ZNF341 (0.83, - [+,-]), ETS2 (0.79, + [+,+]), ZNF202 (0.78, + [+,+]), ZFP64 (0.77, - [+,-]), ZNF444 (0.74, + [+,+]), ZNF543 (0.74, + [+,+]), 
TRPC3	chr5	119790405	chr5	119789370	119789871	0.9428	ZNF846 (1.00, - [+,-]), ZNF341 (0.99, - [+,-]), ZNF398 (0.99, - [+,-]), VEZF1 (0.88, + [+,+]), ZNF557 (0.86, - [+,-]), ZNF770 (0.85, + [+,+]), ZNF774 (0.85, + [+,+]), STAT2 (0.81, - [+,-]), ZFP64 (0.77, - [+,-]), ZBTB17 (0.77, + [+,+]), 
TRPC3	chr5	119790405	chr5	119789888	119790389	0.8846	ZNF846 (1.00, - [+,-]), ZNF786 (1.00, - [+,-]), ZNF263 (1.00, - [+,-]), ZNF30 (0.99, + [+,+]), ZNF530 (0.96, - [+,-]), ZNF341 (0.93, - [+,-]), ZNF394 (0.92, - [+,-]), ZNF311 (0.90, + [+,+]), ZNF202 (0.89, + [+,+]), KLF1 (0.86, - [+,-]), VEZF1 (0.85, + [+,+]), ZNF770 (0.83, + [+,+]), ZNF219 (0.76, + [+,+]), KLF7 (0.72, + [+,+]), 
FREM3	chr5	141545627	chr5	141469419	141469920	0.988	ZNF182 (1.00, - [+,-]), ZNF22 (1.00, + [+,+]), ZNF384 (0.90, - [+,-]), PRDM6 (0.90, - [+,-]), KLF7 (0.89, - [+,-]), 
FREM3	chr5	141545627	chr5	141753253	141753754	0.996	ZNF571 (0.97, + [+,+]), ZNF22 (0.95, + [+,+]), FOSL2 (0.93, + [+,+]), 
ARHGAP10	chr5	145347126	chr5	145339034	145339535	0.952	ZNF354C (1.00, - [+,-]), ZNF770 (1.00, + [+,+]), VEZF1 (0.96, + [+,+]), ZNF467 (0.91, - [+,-]), LYL1 (0.85, + [+,+]), GTF2I (0.85, + [+,+]), SALL2 (0.78, - [+,-]), 
ARHGAP10	chr5	145347126	chr5	145449356	145449857	0.9398	ZNF613 (1.00, - [+,-]), ZNF132 (1.00, - [+,-]), ZNF557 (0.99, - [+,-]), CPEB1 (0.99, - [+,-]), ZNF770 (0.99, + [+,+]), ZNF384 (0.96, - [+,-]), ZNF22 (0.79, + [+,+]), 
NR3C2	chr5	146048994	chr5	145812724	145813225	0.9024	ZNF846 (1.00, - [+,-]), ZNF180 (1.00, - [+,-]), ARID3A (1.00, - [+,-]), ZNF467 (1.00, - [+,-]), VEZF1 (1.00, + [+,+]), ZNF22 (1.00, + [+,+]), GTF2I (0.99, - [+,-]), ZNF79 (0.99, - [+,-]), ZNF182 (0.98, - [+,-]), ZNF770 (0.96, + [+,+]), KLF10 (0.95, + [+,+]), WT1 (0.91, + [+,+]), PRDM9 (0.78, + [+,+]), ZNF384 (0.72, - [+,-]), 
LOC114669857	chr5	154826212	chr5	155032989	155033490	0.9682	ZNF182 (1.00, + [-,-]), ZNF384 (0.98, + [-,-]), ZNF22 (0.86, + [-,-]), TCF12 (0.85, - [-,+]), ZNF649 (0.72, + [-,-]), 
PDGFC	chr5	154615211	chr5	155032989	155033490	0.7162	ZNF182 (1.00, - [+,-]), ZNF384 (0.98, - [+,-]), ZNF22 (0.86, - [+,-]), TCF12 (0.85, + [+,+]), ZNF649 (0.72, - [+,-]), 
LOC114669857	chr5	154826212	chr5	155467686	155468187	0.9228	BCL11A (1.00, + [-,-]), PRDM6 (0.99, + [-,-]), ZNF182 (0.84, + [-,-]), TBPL2 (0.80, - [-,+]), ZNF649 (0.78, + [-,-]), ZNF384 (0.74, + [-,-]), 
PDGFC	chr5	154615211	chr5	155467686	155468187	0.9536	BCL11A (1.00, + [-,-]), PRDM6 (0.99, + [-,-]), ZNF182 (0.84, + [-,-]), TBPL2 (0.80, - [-,+]), ZNF649 (0.78, + [-,-]), ZNF384 (0.74, + [-,-]), 
TMEM144	chr5	155834851	chr5	155793889	155794390	0.7104	ZNF766 (0.86, - [+,-]), 
TLL1	chr5	163280684	chr5	163280015	163280516	0.9532	VEZF1 (1.00, + [+,+]), ZNF846 (1.00, - [+,-]), ZNF566 (1.00, + [+,+]), ZNF202 (0.99, + [+,+]), ZNF132 (0.99, + [+,+]), ZNF444 (0.98, + [+,+]), ZNF30 (0.96, + [+,+]), KLF9 (0.92, + [+,+]), SALL2 (0.77, + [+,+]), 
TLL1	chr5	163280684	chr5	163280982	163281483	0.8912	ZNF398 (1.00, - [+,-]), SALL2 (1.00, + [+,+]), ZNF169 (1.00, + [+,+]), VEZF1 (1.00, + [+,+]), ZNF354C (1.00, - [+,-]), ZNF311 (1.00, + [+,+]), ZBTB17 (1.00, + [+,+]), ZNF823 (0.99, + [+,+]), ZNF219 (0.97, + [+,+]), ZNF394 (0.97, + [+,+]), KLF16 (0.97, + [+,+]), PRDM9 (0.95, - [+,-]), WT1 (0.92, + [+,+]), ZNF548 (0.91, + [+,+]), ZNF770 (0.91, + [+,+]), ZNF571 (0.90, - [+,-]), MZF1 (0.83, - [+,-]), ZNF774 (0.79, + [+,+]), ZNF786 (0.72, - [+,-]), ZNF30 (0.71, + [+,+]), 
TLL1	chr5	163280684	chr5	163632086	163632587	0.9874	ZNF22 (0.88, - [-,+]), ZNF169 (0.86, + [-,-]), 
